1,34910,1143.0
2,21632,222.0
3,28592,1851.0
4,32131,3599.0
5,3847,304.0
6,20052,1446.0
7,29559,5039.0
8,40268,1928.0
9,40097,3837.0
10,42034,3988.0
11,1738,0.0
12,152,0.0
13,23358,292.0
14,1205,-1.0
15,0,0.0
16,31440,-1.0
17,1383,0.0
18,23260,1672.0
19,1853,162.0
20,6132,0.0
21,15750,-1.0
22,17306,690.0
23,11682,1479.0
24,23916,1491.0
25,261,0.0
26,3789,1.0
27,9780,483.0
28,5613,291.0
29,104,0.0
30,185,0.0
31,0,0.0
32,5966,259.0
33,1005,0.0
34,2138,40.0
35,4477,155.0
36,1256,74.0
37,1516,0.0
38,1537,5.0
39,61,0.0
40,8824,610.0
41,7207,371.0
42,0,0.0
43,5820,160.0
44,0,0.0
45,25,0.0
46,0,0.0
47,3439,517.0
48,0,0.0
49,139,0.0
50,0,0.0
51,0,0.0
52,0,0.0
53,4182,124.0
54,0,0.0
55,0,0.0
56,137,0.0
57,26859,-1.0
58,0,0.0
