1,38486,3796.0
2,19055,192.0
3,20366,1097.0
4,17188,2450.0
5,23963,1517.0
6,10432,205.0
7,30941,2427.0
8,1585,28.0
9,38791,5134.0
10,724,-1.0
11,11146,284.0
12,1500,0.0
13,12149,0.0
14,14232,218.0
15,26299,551.0
16,3540,9.0
17,29000,2306.0
18,26275,3909.0
19,12280,223.0
20,24539,1429.0
21,28,0.0
22,2351,0.0
23,343,0.0
24,11842,1686.0
25,18055,2151.0
26,21559,569.0
27,8908,954.0
28,18185,598.0
29,2686,-1.0
30,15087,1693.0
31,1111,0.0
32,20,-1.0
33,433,0.0
34,560,0.0
35,73,0.0
36,789,-1.0
37,6162,83.0
38,15526,595.0
39,0,0.0
40,1436,22.0
41,0,0.0
42,0,0.0
43,32491,3293.0
44,0,0.0
45,1909,6.0
46,316,0.0
47,879,0.0
48,0,0.0
49,0,0.0
50,272,-1.0
51,0,0.0
52,0,0.0
53,588,0.0
54,0,0.0
55,77,0.0
56,0,0.0
57,0,0.0
58,0,0.0
59,0,0.0
