1,27022,1079.0
2,28053,2361.0
3,30222,2162.0
4,36243,5838.0
5,50418,5283.0
6,12071,0.0
7,29106,1496.0
8,2350,0.0
9,2062,0.0
10,27160,1894.0
11,9866,232.0
12,7459,55.0
13,18749,1099.0
14,15731,797.0
15,23643,1731.0
16,13780,512.0
17,15597,231.0
18,20500,873.0
19,405,0.0
20,9045,464.0
21,37996,3907.0
22,1328,0.0
23,15150,1222.0
24,2044,14.0
25,1156,0.0
26,139,0.0
27,606,18.0
28,14753,1768.0
29,4847,70.0
30,479,7.0
31,598,0.0
32,405,0.0
33,495,0.0
34,9847,167.0
35,890,0.0
36,1814,0.0
37,79,0.0
38,0,0.0
39,919,15.0
40,122,0.0
41,0,0.0
42,195,-1.0
43,23132,2471.0
44,0,0.0
45,0,-1.0
46,0,0.0
47,4743,131.0
48,3681,0.0
49,1305,0.0
50,239,0.0
51,0,0.0
52,9978,478.0
53,0,0.0
54,0,0.0
55,4,0.0
56,4505,44.0
57,32,0.0
58,5374,113.0
