1,50055,10811.0
2,8638,150.0
3,41721,2949.0
4,31936,3131.0
5,35773,6697.0
6,19642,393.0
7,27015,2011.0
8,11882,436.0
9,3610,180.0
10,9898,200.0
11,11950,1502.0
12,18603,-1.0
13,5571,173.0
14,21623,535.0
15,605,0.0
16,34,0.0
17,1550,0.0
18,29144,3138.0
19,8888,-1.0
20,9799,625.0
21,28768,3144.0
22,1584,-1.0
23,13026,170.0
24,5649,207.0
25,11580,634.0
26,86,0.0
27,17162,3369.0
28,18386,2196.0
29,15350,2115.0
30,632,0.0
31,9068,231.0
32,9685,1282.0
33,5,0.0
34,0,0.0
35,0,0.0
36,0,0.0
37,507,0.0
38,20823,1085.0
39,3,0.0
40,32,0.0
41,14783,539.0
42,22240,1222.0
43,14527,678.0
44,0,0.0
45,13356,1034.0
46,0,0.0
47,23872,-1.0
48,55,0.0
49,11098,1982.0
50,0,0.0
51,31183,3371.0
52,0,0.0
53,0,0.0
54,0,0.0
55,0,0.0
56,630,10.0
57,0,0.0
58,81,0.0
