1,37584,3203.0
2,28684,2245.0
3,28882,129.0
4,31891,938.0
5,46344,6064.0
6,31531,2461.0
7,18535,363.0
8,16929,1734.0
9,7612,497.0
10,24003,1323.0
11,2500,105.0
12,11608,116.0
13,48637,-1.0
14,26966,3106.0
15,38069,4289.0
16,11702,1038.0
17,27364,2577.0
18,6143,44.0
19,10374,742.0
20,22965,2123.0
21,91,0.0
22,2309,0.0
23,144,0.0
24,32719,6856.0
25,951,0.0
26,12755,508.0
27,1097,11.0
28,525,7.0
29,4566,152.0
30,13924,275.0
31,1508,0.0
32,0,0.0
33,7640,7.0
34,0,0.0
35,0,0.0
36,0,0.0
37,15927,99.0
38,268,0.0
39,0,0.0
40,0,0.0
41,108,0.0
42,2684,182.0
43,154,0.0
44,13404,1432.0
45,0,0.0
46,229,0.0
47,0,152.0
48,4316,0.0
49,968,7.0
50,0,0.0
51,1095,0.0
52,1634,88.0
53,48,0.0
54,15946,1275.0
55,0,0.0
56,931,46.0
57,598,5.0
58,0,0.0
