1,25685,0.0
2,25868,1004.0
3,17619,415.0
4,36791,3117.0
5,28855,2902.0
6,5833,0.0
7,12006,1914.0
8,5018,0.0
9,21658,1473.0
10,10004,791.0
11,21545,946.0
12,15850,1597.0
13,29606,3662.0
14,309,0.0
15,6729,80.0
16,13760,296.0
17,5755,27.0
18,1031,-1.0
19,3131,0.0
20,345,0.0
21,11882,136.0
22,857,2.0
23,5869,177.0
24,23723,2527.0
25,0,0.0
26,883,6.0
27,8394,333.0
28,1143,-1.0
29,0,0.0
30,313,0.0
31,11533,281.0
32,3,0.0
33,3501,0.0
34,23,0.0
35,3049,0.0
36,1313,0.0
37,9501,187.0
38,0,0.0
39,856,0.0
40,7275,0.0
41,671,3.0
42,0,0.0
43,155,0.0
44,0,0.0
45,13426,600.0
46,2226,504.0
47,0,0.0
48,8350,402.0
49,1946,38.0
50,0,0.0
51,3607,88.0
52,0,3.0
53,0,0.0
54,0,0.0
