1,15806,285.0
2,35192,2668.0
3,3278,13.0
4,7932,385.0
5,5586,57.0
6,11561,459.0
7,19279,481.0
8,32707,618.0
9,524,0.0
10,260,-1.0
11,23964,2910.0
12,3378,177.0
13,19062,1806.0
14,11539,855.0
15,705,0.0
16,4600,84.0
17,5368,101.0
18,1044,8.0
19,1535,0.0
20,3064,20.0
21,27873,4339.0
22,3095,78.0
23,4482,-1.0
24,30480,3397.0
25,7329,766.0
26,9840,1148.0
27,5281,27.0
28,505,24.0
29,2771,0.0
30,1821,-1.0
31,583,21.0
32,5657,187.0
33,3092,106.0
34,702,0.0
35,20548,1660.0
36,6826,0.0
37,867,5149.0
38,38,0.0
39,792,0.0
40,0,0.0
41,156,-1.0
42,9316,-1.0
43,172,-1.0
44,0,0.0
45,1302,0.0
46,711,782.0
47,30123,3435.0
48,0,0.0
49,3320,317.0
50,6134,300.0
51,114,0.0
52,18,0.0
53,0,0.0
54,547,9.0
55,0,0.0
56,0,0.0
57,0,0.0
58,0,0.0
59,170,0.0
60,166,0.0
