1,13129,224.0
2,33962,3484.0
3,14545,921.0
4,37638,1606.0
5,46367,3033.0
6,6243,245.0
7,23188,1733.0
8,22368,1632.0
9,51368,-1.0
10,45880,6229.0
11,15133,1100.0
12,8789,275.0
13,7971,448.0
14,7490,82.0
15,17584,1048.0
16,3970,9.0
17,17983,1102.0
18,90,10.0
19,11062,485.0
20,2130,49.0
21,21927,363.0
22,10910,200.0
23,12564,170.0
24,4145,85.0
25,28009,1124.0
26,752,0.0
27,3726,0.0
28,2191,0.0
29,15891,1150.0
30,1301,60.0
31,15955,367.0
32,33541,2829.0
33,3824,26.0
34,5351,235.0
35,524,2.0
36,4771,369.0
37,14,0.0
38,37,0.0
39,19392,1494.0
40,15,0.0
41,27618,936.0
42,19,0.0
43,5913,0.0
44,2275,83.0
45,698,-1.0
46,304,-1.0
47,3,0.0
48,397,0.0
49,624,0.0
50,0,0.0
51,0,941.0
52,687,8.0
53,10895,573.0
54,1233,0.0
55,6502,172.0
56,331,0.0
57,178,0.0
58,831,1.0
