1,13389,466.0
2,31617,2199.0
3,41001,4825.0
4,13109,0.0
5,29241,1262.0
6,30004,3032.0
7,6729,0.0
8,8403,547.0
9,3354,28.0
10,44234,4264.0
11,1935,14.0
12,16164,987.0
13,34293,3838.0
14,19921,18.0
15,5993,258.0
16,134,4.0
17,2016,3.0
18,14974,2034.0
19,34616,2450.0
20,18680,1140.0
21,125,0.0
22,1061,-1.0
23,699,-1.0
24,2135,0.0
25,24731,689.0
26,21646,662.0
27,14443,1014.0
28,38279,7758.0
30,16278,472.0
31,19351,932.0
32,213,0.0
33,1584,0.0
34,1934,0.0
35,6772,415.0
36,270,0.0
37,351,0.0
38,18429,1676.0
39,0,0.0
40,19494,150.0
41,468,6.0
42,11513,191.0
43,0,0.0
44,0,0.0
45,550,0.0
46,2428,5.0
47,0,0.0
48,320,0.0
49,156,-1.0
50,276,0.0
51,524,0.0
52,0,0.0
53,8542,327.0
54,1062,0.0
55,0,0.0
56,0,0.0
57,126,-1.0
58,0,0.0
